shot_angle,shot_distance,keeper_angle,keeper_scope,keeper_scope_angle,keeper_distance,is_penalty,is_freekick,is_openplay,nearest_player_distance,blocking_players_count,blocking_player_mean_distance,teammates_count,keep_angle_by_shot_angle,scope_angle_by_shot_angle,body_part,season,is_goal
20.47,21.59,7.67,2.802,16.47,18.68,False,False,True,7.0,1,7.0,0,0.37469467513434296,0.8045920859794822,Left Foot,2018,False
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,False
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Right Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Left Foot,2018,True
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Left Foot,2018,False
17.58,22.83,8.47,3.2205,15.19,21.47,False,False,True,4.47,1,4.47,0,0.481797497155859,0.8640500568828214,Left Foot,2018,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2018,True
13.7,19.42,8.76,2.4599999999999995,10.6,16.4,False,False,True,-1,0,-1,0,0.6394160583941606,0.7737226277372263,Right Foot,2018,False
38.66,10.77,23.96,1.4774999999999998,15.67,9.85,False,False,True,-1,0,-1,0,0.6197620279358511,0.4053285049146405,Right Foot,2018,False
12.15,26.87,3.8,3.714,11.9,24.76,False,False,True,2.83,1,2.83,0,0.3127572016460905,0.9794238683127572,Right Foot,2018,False
23.89,17.46,14.53,1.755,16.08,11.7,False,False,True,-1,0,-1,0,0.6082042695688572,0.6730849727919631,Left Foot,2018,True
52.56,8.06,12.43,1.0605,16.9,7.07,False,False,True,1.41,1,1.41,0,0.23649162861491627,0.32153729071537285,Head,2018,True
27.24,14.76,13.67,2.013,15.35,13.42,False,False,True,7.81,1,7.81,1,0.5018355359765052,0.5635095447870778,Right Foot,2018,False
14.32,24.08,9.57,3.5025,12.6,23.35,False,False,True,-1,0,-1,0,0.6682960893854749,0.8798882681564245,Right Foot,2018,False
20.85,20.88,11.82,2.9475,16.53,19.65,False,False,True,10.05,1,10.05,0,0.5669064748201439,0.7928057553956834,Left Foot,2018,False
6.26,32.2,2.68,4.0245,7.81,26.83,False,False,True,2.24,1,2.24,0,0.42811501597444096,1.2476038338658146,Right Foot,2018,False
22.33,19.65,3.7,2.568,16.95,17.12,False,False,True,4.12,2,6.09,0,0.16569637259292433,0.7590685176892074,Left Foot,2018,False
12.0,34.93,0.47,4.967999999999999,15.04,33.12,False,False,True,5.39,2,9.64,0,0.03916666666666666,1.2533333333333332,Right Foot,2018,False
18.65,24.19,4.0,3.5309999999999997,16.7,23.54,False,False,True,10.77,1,10.77,0,0.21447721179624665,0.8954423592493298,Right Foot,2018,False
8.43,13.34,2.52,1.383,3.81,9.22,False,False,True,-1,0,-1,0,0.29893238434163705,0.4519572953736655,Left Foot,2018,False
41.24,9.43,26.57,0.5415,14.34,3.61,False,False,True,-1,0,-1,0,0.6442774005819593,0.3477206595538312,Right Foot,2018,True
28.72,9.43,6.34,1.0605,12.24,7.07,False,False,True,1.41,3,4.38,1,0.22075208913649025,0.42618384401114207,Right Foot,2018,False
48.81,8.06,38.66,0.96,13.47,6.4,False,False,True,-1,0,-1,0,0.7920508092603974,0.2759680393362016,Right Foot,2018,False
13.86,26.4,6.2,3.2099999999999995,13.7,21.4,False,False,True,4.24,1,4.24,0,0.44733044733044736,0.9884559884559885,Left Foot,2018,False
38.92,11.18,169.82,0.948,16.22,6.32,False,False,True,-1,0,-1,0,4.363309352517986,0.4167523124357656,Left Foot,2018,True
48.31,8.54,19.38,0.8084999999999999,15.92,5.39,False,False,True,1.41,1,1.41,0,0.40115918029393494,0.3295383978472366,Head,2018,False
13.23,30.02,7.65,3.8325,14.8,25.55,False,False,True,8.6,1,8.6,0,0.5782312925170068,1.1186696900982616,Right Foot,2018,False
38.92,11.18,16.65,1.359,16.97,9.06,False,False,True,1.0,1,1.0,0,0.42780061664953745,0.4360226104830421,Right Foot,2018,False
18.56,21.1,4.59,3.1214999999999997,14.08,20.81,False,False,True,-1,0,-1,0,0.24730603448275862,0.7586206896551725,Right Foot,2018,False
16.71,25.08,1.58,3.6285,14.92,24.19,False,False,True,5.1,2,5.465,0,0.0945541591861161,0.8928785158587672,Right Foot,2018,False
9.37,30.61,2.31,4.29,10.34,28.6,False,False,True,14.21,1,14.21,0,0.2465314834578442,1.1035218783351122,Right Foot,2018,False
22.33,19.65,13.38,2.658,16.41,17.72,False,False,True,4.12,1,4.12,1,0.5991939095387372,0.7348858038513212,Right Foot,2018,False
18.29,22.36,8.43,2.6835,15.35,17.89,False,False,True,-1,0,-1,0,0.46090759978130125,0.8392564242755605,Left Foot,2018,False
16.83,27.02,10.91,3.7619999999999996,17.01,25.08,False,False,True,8.0,4,17.53,2,0.6482471776589425,1.0106951871657757,Left Foot,2018,False
18.8,12.53,61.61,1.1715,11.12,7.81,False,False,True,-1,0,-1,0,3.277127659574468,0.5914893617021276,Left Foot,2018,False
13.6,23.35,2.5,3.5145,11.12,23.43,False,False,True,14.21,1,14.21,0,0.18382352941176472,0.8176470588235294,Right Foot,2018,False
66.37,6.08,13.24,0.6705,15.34,4.47,False,False,True,-1,0,-1,0,0.19948772035558232,0.23112852192255534,Left Foot,2018,False
11.99,21.63,6.09,2.9130000000000003,9.87,19.42,False,False,True,4.47,2,6.705,0,0.5079232693911593,0.8231859883236029,Right Foot,2018,False
58.74,7.07,12.34,1.143,15.76,7.62,False,False,True,1.41,3,4.9366666666666665,0,0.2100783112019067,0.268300987402111,Left Foot,2018,False
13.74,15.65,2.52,1.9559999999999997,9.36,13.04,False,False,True,-1,0,-1,0,0.18340611353711792,0.6812227074235807,Left Foot,2018,False
12.79,30.53,6.19,4.3725,14.74,29.15,False,False,True,5.39,2,8.525,0,0.48397185301016427,1.1524628616106334,Right Foot,2018,False
43.99,8.6,7.13,1.485,12.24,9.9,False,False,True,-1,0,-1,0,0.1620822914298704,0.278245055694476,Left Foot,2018,True
8.02,57.04,4.09,8.256,17.05,55.04,False,False,True,14.04,1,14.04,0,0.5099750623441397,2.125935162094763,Right Foot,2018,False
25.75,17.26,3.95,1.8975,16.23,12.65,False,False,True,-1,0,-1,0,0.1533980582524272,0.6302912621359223,Left Foot,2018,False
41.63,9.85,15.95,1.092,16.44,7.28,False,False,True,4.12,1,4.12,0,0.38313716070141723,0.3949075186163824,Right Foot,2018,True
10.97,37.12,7.24,5.303999999999999,15.06,35.36,False,False,True,7.21,2,12.105,0,0.6599817684594348,1.3728350045578852,Right Foot,2018,False
10.62,39.4,3.85,5.637,15.52,37.58,False,False,True,17.46,1,17.46,0,0.3625235404896422,1.4613935969868175,Left Foot,2018,False
13.81,33.02,8.89,4.659,17.03,31.06,False,False,True,7.07,1,7.07,0,0.6437364228819696,1.2331643736422881,Left Foot,2018,False
12.83,24.76,10.72,3.5145,11.12,23.43,False,False,True,-1,0,-1,0,0.8355416991426345,0.8667186282151207,Left Foot,2018,False
13.32,34.13,7.04,4.821,16.99,32.14,False,False,True,7.0,2,11.015,0,0.5285285285285285,1.2755255255255253,Right Foot,2018,False
32.7,13.34,23.11,1.6575,17.0,11.05,False,False,True,3.16,5,7.068,0,0.7067278287461773,0.5198776758409785,Head,2018,False
13.74,15.65,3.52,2.148,7.33,14.32,False,False,True,-1,0,-1,0,0.2561863173216885,0.5334788937409025,Left Foot,2018,False
14.04,32.25,3.91,4.266,16.81,28.44,False,False,True,-1,0,-1,0,0.2784900284900285,1.1972934472934473,Left Foot,2018,False
21.08,16.28,14.74,2.121,12.24,14.14,False,False,True,-1,0,-1,0,0.6992409867172676,0.5806451612903226,Right Foot,2018,False
16.86,23.32,9.16,3.4979999999999998,14.74,23.32,False,True,False,10.3,1,10.3,2,0.5432977461447213,0.874258600237248,Right Foot,2018,False
17.27,26.17,6.6,3.9119999999999995,17.02,26.08,False,False,True,4.0,3,12.14,1,0.38216560509554137,0.9855240301100173,Right Foot,2018,False
14.32,24.08,3.01,3.606,12.24,24.04,False,False,True,7.81,1,7.81,0,0.21019553072625696,0.8547486033519553,Left Foot,2018,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2018,False
49.64,7.07,10.49,0.8084999999999999,15.92,5.39,False,False,True,1.41,2,1.705,0,0.2113215149073328,0.32070910556003224,Head,2018,False
9.39,22.36,3.93,2.55,8.22,17.0,False,False,True,2.24,1,2.24,0,0.4185303514376997,0.8753993610223643,Right Foot,2018,False
14.93,30.27,7.08,4.390499999999999,16.91,29.27,False,False,True,13.15,2,15.09,0,0.4742129939718687,1.1326188881446753,Right Foot,2018,False
12.11,25.5,8.48,3.726,11.18,24.84,False,False,True,2.83,2,11.82,1,0.7002477291494633,0.9232039636663915,Left Foot,2018,False
21.8,11.66,14.04,0.8744999999999999,8.97,5.83,False,False,True,8.49,2,9.655000000000001,0,0.6440366972477064,0.4114678899082569,Left Foot,2018,False
19.44,16.97,16.26,0.75,13.79,5.0,False,False,True,-1,0,-1,0,0.8364197530864198,0.7093621399176954,Left Foot,2018,True
21.08,16.28,6.34,1.9095,12.25,12.73,False,False,True,-1,0,-1,0,0.30075901328273247,0.5811195445920304,Left Foot,2018,False
58.74,7.07,7.25,1.092,16.44,7.28,False,False,True,2.0,1,2.0,0,0.12342526387470207,0.27987742594484166,Head,2018,False
10.69,21.95,0.72,2.5799999999999996,10.11,17.2,False,False,True,5.83,1,5.83,0,0.06735266604303088,0.9457436856875585,Left Foot,2018,False
53.13,8.0,18.43,1.0605,16.9,7.07,False,False,True,3.16,1,3.16,0,0.34688499905891207,0.31808770939205716,Right Foot,2018,False
21.74,18.36,15.12,1.9559999999999997,14.52,13.04,False,False,True,9.43,1,9.43,0,0.6954921803127875,0.6678932842686293,Left Foot,2018,False
35.02,12.37,0.0,1.8059999999999998,17.0,12.04,False,False,True,7.07,2,9.555,1,0.0,0.48543689320388345,Right Foot,2018,False
23.73,17.0,3.12,1.2899999999999998,14.02,8.6,False,False,True,-1,0,-1,0,0.13147914032869784,0.5908133164770333,Left Foot,2018,False
52.56,8.06,20.56,1.05,17.06,7.0,False,False,True,2.0,1,2.0,0,0.3911719939117199,0.32458143074581425,Head,2018,False
18.86,21.47,9.82,2.3475,15.35,15.65,False,False,True,2.24,1,2.24,0,0.5206786850477201,0.8138918345705196,Left Foot,2018,False
15.22,28.46,3.54,4.3725,15.86,29.15,False,True,False,11.18,4,11.7025,1,0.23258869908015767,1.0420499342969776,Right Foot,2018,False
33.69,11.66,26.57,1.4235,16.24,9.49,False,False,True,3.61,1,3.61,0,0.7886613238349659,0.48204214900563963,Left Foot,2018,False
2.97,13.04,6.34,1.5,0.0,10.0,False,False,True,-1,0,-1,0,2.1346801346801345,0.0,Right Foot,2018,False
11.5,19.24,1.01,2.163,9.66,14.42,False,False,True,2.24,1,2.24,0,0.08782608695652173,0.84,Right Foot,2018,False
58.86,6.71,99.46,1.05,0.0,7.0,False,False,True,4.24,1,4.24,0,1.689772341148488,0.0,Left Foot,2018,True
19.33,15.62,9.71,1.8059999999999998,11.52,12.04,False,False,True,-1,0,-1,0,0.5023279875840663,0.5959648215209519,Right Foot,2018,False
12.25,30.0,2.85,4.119,14.42,27.46,False,False,True,16.4,1,16.4,0,0.2326530612244898,1.177142857142857,Left Foot,2018,False
26.39,12.04,12.99,1.485,12.24,9.9,False,False,True,6.71,2,9.395,0,0.4922319060250095,0.46381205001894654,Right Foot,2018,False
12.34,37.0,4.53,5.251499999999999,17.05,35.01,False,False,True,19.0,1,19.0,0,0.36709886547812,1.3816855753646677,Right Foot,2018,False
13.77,33.06,5.26,4.803,17.06,32.02,False,True,False,10.0,4,13.6525,1,0.3819898329702251,1.2389251997095134,Right Foot,2018,False
33.42,10.63,6.01,1.0065,15.35,6.71,False,False,True,-1,0,-1,0,0.1798324356672651,0.45930580490724116,Head,2018,False
11.89,24.21,1.97,3.078,11.83,20.52,False,False,True,-1,0,-1,0,0.16568544995794784,0.9949537426408747,Left Foot,2018,False
58.86,6.71,18.92,0.9119999999999999,16.84,6.08,False,False,True,1.0,3,4.68,0,0.3214407067618077,0.28610261637784573,Head,2018,False
37.3,10.0,6.34,1.485,12.24,9.9,False,False,True,-1,0,-1,0,0.16997319034852548,0.3281501340482574,Right Foot,2018,False
16.26,28.0,6.08,4.202999999999999,17.05,28.02,False,False,True,4.0,2,9.0,1,0.37392373923739236,1.0485854858548584,Right Foot,2018,False
27.15,15.81,3.78,2.2695,16.92,15.13,False,False,True,3.16,1,3.16,0,0.13922651933701657,0.6232044198895028,Head,2018,False
27.97,16.03,23.15,1.383,16.68,9.22,False,False,True,-1,0,-1,0,0.8276725062567036,0.5963532356095818,Right Foot,2018,False
25.06,18.0,12.53,2.4,17.06,16.0,False,False,True,3.16,1,3.16,0,0.5,0.6807661612130885,Other,2018,False
11.51,32.2,5.03,4.29,13.86,28.6,False,False,True,-1,0,-1,0,0.43701129452649873,1.204170286707211,Left Foot,2018,False
32.28,11.4,21.37,1.1715,13.27,7.81,False,False,True,1.41,3,4.36,0,0.6620198265179678,0.41109045848822795,Head,2018,False
13.66,27.2,7.89,3.453,14.21,23.02,False,False,True,9.43,2,11.785,0,0.5775988286969252,1.040263543191801,Right Foot,2018,False
11.62,37.64,7.43,5.6925,16.23,37.95,False,False,True,17.26,1,17.26,0,0.6394148020654045,1.3967297762478488,Left Foot,2018,False
63.43,6.32,23.2,0.8084999999999999,15.92,5.39,False,False,True,-1,0,-1,0,0.36575752798360395,0.2509853381680593,Head,2018,False
35.02,12.37,15.0,1.71,16.49,11.4,False,False,True,1.0,2,3.5,0,0.4283266704740148,0.4708737864077669,Left Foot,2018,False
75.96,5.1,30.96,0.618,16.57,4.12,False,False,True,-1,0,-1,0,0.40758293838862564,0.21814112690889945,Head,2018,True
12.1,30.81,0.0,4.297499999999999,14.99,28.65,False,False,True,2.83,1,2.83,0,0.0,1.2388429752066117,Left Foot,2018,False
46.22,9.22,33.69,1.3499999999999999,17.06,9.0,False,False,True,2.0,1,2.0,0,0.7289052358286455,0.36910428385980093,Left Foot,2018,False
23.89,17.46,12.71,2.424,15.91,16.16,False,False,True,2.0,1,2.0,0,0.5320217664294684,0.6659690246965257,Head,2018,False
16.86,23.32,7.25,3.0885,15.02,20.59,False,False,True,4.47,1,4.47,0,0.43001186239620404,0.8908659549228944,Right Foot,2018,False
22.83,17.89,17.22,2.2304999999999997,16.12,14.87,False,False,True,3.16,1,3.16,0,0.7542706964520368,0.7060884800700833,Right Foot,2018,False
22.57,20.02,2.52,2.865,16.97,19.1,False,False,True,2.0,1,2.0,0,0.11165263624280018,0.7518830305715551,Left Foot,2018,False
16.18,25.5,0.0,3.606,16.36,24.04,False,False,True,3.16,2,4.495,0,0.0,1.011124845488257,Right Foot,2018,False
53.13,7.62,18.43,1.0065,15.35,6.71,False,False,True,1.0,5,4.232000000000001,2,0.34688499905891207,0.28891398456615847,Head,2018,False
47.49,9.06,20.92,1.0605,16.9,7.07,False,False,True,-1,0,-1,0,0.4405137923773426,0.35586439250368496,Right Foot,2018,False
48.81,8.06,23.2,1.143,15.76,7.62,False,False,True,1.0,5,3.002,0,0.47531243597623435,0.32288465478385575,Head,2018,False
18.37,22.85,9.44,3.093,15.8,20.62,False,False,True,1.41,3,7.793333333333333,0,0.5138813282525857,0.8600979858464888,Right Foot,2018,False
37.67,11.4,11.53,1.359,16.97,9.06,False,False,True,2.0,1,2.0,0,0.30607910804353594,0.450491106981683,Head,2018,False
17.1,8.25,2.34,1.209,2.18,8.06,False,False,True,2.0,2,7.02,0,0.13684210526315788,0.12748538011695906,Other,2018,False
18.99,21.93,9.93,2.9549999999999996,15.67,19.7,False,False,True,-1,0,-1,0,0.5229067930489731,0.8251711427066878,Left Foot,2018,False
10.47,31.11,4.76,4.0305,12.24,26.87,False,False,True,-1,0,-1,0,0.4546322827125119,1.1690544412607449,Right Foot,2018,False
58.86,6.71,31.26,0.8084999999999999,15.92,5.39,False,False,True,1.0,5,3.492,0,0.5310907237512742,0.2704723071695549,Head,2018,False
15.46,20.52,13.69,2.67,10.73,17.8,False,False,True,-1,0,-1,0,0.8855109961190167,0.6940491591203105,Left Foot,2018,False
12.1,30.81,7.06,3.9944999999999995,14.23,26.63,False,False,True,17.2,1,17.2,0,0.5834710743801653,1.1760330578512397,Left Foot,2018,True
9.27,25.55,7.03,3.4244999999999997,8.41,22.83,False,False,True,-1,0,-1,0,0.7583603020496225,0.9072276159654801,Left Foot,2018,False
19.52,19.42,7.61,2.5799999999999996,14.02,17.2,False,False,True,2.24,2,7.14,0,0.3898565573770492,0.7182377049180327,Right Foot,2018,False
13.42,34.0,6.71,4.6499999999999995,17.06,31.0,False,False,True,-1,0,-1,0,0.5,1.2712369597615498,Right Foot,2018,False
13.24,34.23,7.71,4.671,16.98,31.14,False,False,True,5.0,1,5.0,0,0.5823262839879154,1.2824773413897281,Left Foot,2018,False
40.7,10.44,13.84,1.0605,16.9,7.07,False,False,True,-1,0,-1,0,0.34004914004914,0.41523341523341517,Right Foot,2018,False
15.31,27.86,4.8,3.7619999999999996,15.72,25.08,False,True,False,9.49,2,9.844999999999999,0,0.31352057478772044,1.0267798824297845,Left Foot,2018,False
35.02,12.37,30.26,1.3499999999999999,17.06,9.0,False,False,True,1.0,4,6.0525,1,0.8640776699029126,0.48715019988577946,Left Foot,2018,False
26.25,12.73,36.87,0.474,16.22,3.16,False,False,True,-1,0,-1,0,1.4045714285714286,0.6179047619047618,Left Foot,2018,True
19.52,22.14,15.12,2.766,16.68,18.44,False,False,True,3.16,1,3.16,0,0.7745901639344263,0.8545081967213115,Left Foot,2018,False
52.56,8.06,20.56,1.2,17.06,8.0,False,False,True,1.41,3,2.4133333333333336,1,0.3911719939117199,0.32458143074581425,Head,2018,False
30.3,13.93,14.04,1.8975,16.23,12.65,False,False,True,1.41,2,1.705,0,0.46336633663366333,0.5356435643564357,Head,2018,False
26.25,12.73,8.82,1.71,13.62,11.4,False,False,True,3.16,4,8.1675,1,0.336,0.5188571428571428,Head,2018,False
21.27,15.56,12.53,1.9095,12.25,12.73,False,False,True,2.83,2,4.245,0,0.5890926187118006,0.5759285378467325,Left Foot,2018,False
26.25,12.73,25.41,1.2899999999999998,10.11,8.6,False,False,True,2.24,2,2.925,0,0.968,0.3851428571428571,Right Foot,2018,False
17.77,23.77,10.39,3.4275,15.76,22.85,False,False,True,10.77,1,10.77,0,0.5846933033202026,0.8868880135059088,Left Foot,2018,False
36.03,11.7,11.31,1.5299999999999998,16.75,10.2,False,False,True,1.0,2,3.7,0,0.3139050791007494,0.4648903691368304,Head,2018,False
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Left Foot,2018,True
29.4,15.13,11.68,2.106,17.03,14.04,False,False,True,3.16,1,3.16,0,0.39727891156462586,0.5792517006802722,Right Foot,2018,False
13.81,33.02,8.77,4.809,17.03,32.06,False,True,False,14.0,4,14.125,2,0.6350470673425054,1.2331643736422881,Right Foot,2018,False
10.3,10.2,8.13,0.15,0.0,1.0,False,False,True,-1,0,-1,0,0.7893203883495146,0.0,Right Foot,2018,False
16.5,18.44,3.88,2.4599999999999995,10.6,16.4,False,False,True,10.3,1,10.3,0,0.23515151515151514,0.6424242424242425,Right Foot,2018,False
16.03,27.2,9.69,3.795,16.23,25.3,False,False,True,2.24,2,6.1450000000000005,0,0.6044915782907049,1.0124766063630692,Left Foot,2018,False
18.96,22.47,12.22,2.988,16.31,19.92,False,False,True,-1,0,-1,0,0.6445147679324894,0.8602320675105484,Left Foot,2018,False
16.86,23.32,6.65,2.8305000000000002,14.59,18.87,False,False,True,2.24,1,2.24,0,0.3944246737841044,0.8653618030842231,Right Foot,2018,False
14.62,30.59,3.62,3.4785,16.92,23.19,False,False,True,10.77,1,10.77,0,0.2476060191518468,1.1573187414500685,Right Foot,2018,False
31.03,12.21,0.0,1.5659999999999998,16.38,10.44,False,False,True,3.16,1,3.16,0,0.0,0.5278762487914921,Right Foot,2018,False
6.89,31.76,0.0,4.245,9.24,28.3,False,False,True,4.47,1,4.47,0,0.0,1.3410740203193035,Left Foot,2018,False
10.18,27.8,5.81,4.053,10.93,27.02,False,False,True,-1,0,-1,0,0.5707269155206287,1.0736738703339883,Right Foot,2018,False
17.86,24.74,11.18,3.276,16.44,21.84,False,False,True,4.47,1,4.47,0,0.625979843225084,0.9204927211646138,Right Foot,2018,False
26.57,16.49,13.57,2.001,16.65,13.34,False,False,True,1.41,1,1.41,0,0.5107263831388784,0.6266465939028979,Left Foot,2018,False
22.57,20.02,7.7,1.359,16.97,9.06,False,False,True,-1,0,-1,0,0.34116083296411165,0.7518830305715551,Left Foot,2018,False
27.68,16.12,16.98,2.4045,17.03,16.03,False,False,True,1.0,2,5.525,0,0.6134393063583815,0.6152456647398844,Left Foot,2018,False
12.8,26.17,8.62,3.606,12.24,24.04,False,False,True,3.61,1,3.61,0,0.6734374999999999,0.9562499999999999,Left Foot,2018,False
29.17,12.04,16.26,0.75,13.79,5.0,False,False,True,-1,0,-1,0,0.5574220089132671,0.4727459718889269,Right Foot,2018,True
21.57,21.0,10.78,3.15,17.06,21.0,False,False,True,3.0,2,6.6,1,0.4997681965693092,0.7909133055169216,Right Foot,2018,False
12.53,34.18,4.93,5.0760000000000005,16.19,33.84,False,False,True,14.56,2,16.225,0,0.3934557063048683,1.292098962490024,Right Foot,2018,False
16.16,26.57,4.33,3.894,16.46,25.96,False,False,True,3.16,2,5.61,0,0.26794554455445546,1.0185643564356437,Left Foot,2018,False
17.49,26.0,6.46,3.7529999999999997,17.05,25.02,False,False,True,4.12,1,4.12,0,0.3693539165237279,0.9748427672955976,Right Foot,2018,False
17.5,25.0,10.53,3.4635,16.3,23.09,False,False,True,13.04,3,14.716666666666667,1,0.6017142857142856,0.9314285714285715,Right Foot,2018,False
14.55,26.93,3.07,3.69,15.35,24.6,False,False,True,5.83,2,8.745000000000001,1,0.21099656357388313,1.0549828178694158,Left Foot,2018,True
30.3,13.93,22.17,0.6705,15.34,4.47,False,False,True,-1,0,-1,0,0.7316831683168317,0.5062706270627062,Left Foot,2018,True
